file,column,outlier_rate
Princeton_T3_User 31_features.csv,delta_BKDUR,0.0
Princeton_T3_User 32_features.csv,delta_FPOGX,0.10466666666666667
Princeton_T3_User 32_features.csv,delta_FPOGY,0.09066666666666667
Princeton_T3_User 32_features.csv,delta_LPD,0.018666666666666668
Princeton_T3_User 32_features.csv,delta_RPD,0.029333333333333333
Princeton_T3_User 32_features.csv,delta_FPOGD,0.134
Princeton_T3_User 32_features.csv,delta_BPOGX,0.034
Princeton_T3_User 32_features.csv,delta_BPOGY,0.020666666666666667
Princeton_T3_User 32_features.csv,delta_BKDUR,0.0
Princeton_T3_User 3_features.csv,delta_FPOGX,0.12866666666666668
Princeton_T3_User 3_features.csv,delta_FPOGY,0.112
Princeton_T3_User 3_features.csv,delta_LPD,0.024
Princeton_T3_User 3_features.csv,delta_RPD,0.034
Princeton_T3_User 3_features.csv,delta_FPOGD,0.15533333333333332
Princeton_T3_User 3_features.csv,delta_BPOGX,0.050666666666666665
Princeton_T3_User 3_features.csv,delta_BPOGY,0.07133333333333333
Princeton_T3_User 3_features.csv,delta_BKDUR,0.0
caltech_t1_user15_features.csv,delta_FPOGX,0.104
caltech_t1_user15_features.csv,delta_FPOGY,0.08066666666666666
caltech_t1_user15_features.csv,delta_LPD,0.027333333333333334
caltech_t1_user15_features.csv,delta_RPD,0.030666666666666665
caltech_t1_user15_features.csv,delta_FPOGD,0.15866666666666668
caltech_t1_user15_features.csv,delta_BPOGX,0.058
caltech_t1_user15_features.csv,delta_BPOGY,0.020666666666666667
caltech_t1_user15_features.csv,delta_BKDUR,0.0
caltech_t1_user19_features.csv,delta_FPOGX,0.098
caltech_t1_user19_features.csv,delta_FPOGY,0.08666666666666667
caltech_t1_user19_features.csv,delta_LPD,0.004666666666666667
caltech_t1_user19_features.csv,delta_RPD,0.0033333333333333335
caltech_t1_user19_features.csv,delta_FPOGD,0.38
caltech_t1_user19_features.csv,delta_BPOGX,0.03266666666666666
caltech_t1_user19_features.csv,delta_BPOGY,0.015333333333333332
caltech_t1_user19_features.csv,delta_BKDUR,0.0
caltech_t1_user21_features.csv,delta_FPOGX,0.11666666666666667
caltech_t1_user21_features.csv,delta_FPOGY,0.10133333333333333
caltech_t1_user21_features.csv,delta_LPD,0.022
caltech_t1_user21_features.csv,delta_RPD,0.042
caltech_t1_user21_features.csv,delta_FPOGD,0.20666666666666667
caltech_t1_user21_features.csv,delta_BPOGX,0.07933333333333334
caltech_t1_user21_features.csv,delta_BPOGY,0.034666666666666665
caltech_t1_user21_features.csv,delta_BKDUR,0.0
caltech_t1_user30_features.csv,delta_FPOGX,0.11066666666666666
caltech_t1_user30_features.csv,delta_FPOGY,0.10133333333333333
caltech_t1_user30_features.csv,delta_LPD,0.02266666666666667
caltech_t1_user30_features.csv,delta_RPD,0.029333333333333333
caltech_t1_user30_features.csv,delta_FPOGD,0.20066666666666666
caltech_t1_user30_features.csv,delta_BPOGX,0.06533333333333333
caltech_t1_user30_features.csv,delta_BPOGY,0.028666666666666667
caltech_t1_user30_features.csv,delta_BKDUR,0.0
caltech_t1_user6_features.csv,delta_FPOGX,0.09733333333333333
caltech_t1_user6_features.csv,delta_FPOGY,0.09866666666666667
caltech_t1_user6_features.csv,delta_LPD,0.014
caltech_t1_user6_features.csv,delta_RPD,0.012
caltech_t1_user6_features.csv,delta_FPOGD,0.14666666666666667
caltech_t1_user6_features.csv,delta_BPOGX,0.052
caltech_t1_user6_features.csv,delta_BPOGY,0.03333333333333333
caltech_t1_user6_features.csv,delta_BKDUR,0.0
caltech_t1_user7_features.csv,delta_FPOGX,0.208
caltech_t1_user7_features.csv,delta_FPOGY,0.18533333333333332
caltech_t1_user7_features.csv,delta_LPD,0.01
caltech_t1_user7_features.csv,delta_RPD,0.02266666666666667
caltech_t1_user7_features.csv,delta_FPOGD,0.38666666666666666
caltech_t1_user7_features.csv,delta_BPOGX,0.18533333333333332
caltech_t1_user7_features.csv,delta_BPOGY,0.09933333333333333
caltech_t1_user7_features.csv,delta_BKDUR,0.0
caltech_t2_user12_features.csv,delta_FPOGX,0.13266666666666665
caltech_t2_user12_features.csv,delta_FPOGY,0.10066666666666667
caltech_t2_user12_features.csv,delta_LPD,0.021333333333333333
caltech_t2_user12_features.csv,delta_RPD,0.010666666666666666
caltech_t2_user12_features.csv,delta_FPOGD,0.15466666666666667
caltech_t2_user12_features.csv,delta_BPOGX,0.07333333333333333
caltech_t2_user12_features.csv,delta_BPOGY,0.042666666666666665
caltech_t2_user12_features.csv,delta_BKDUR,0.0
caltech_t2_user16_features.csv,delta_FPOGX,0.059333333333333335
caltech_t2_user16_features.csv,delta_FPOGY,0.056666666666666664
caltech_t2_user16_features.csv,delta_LPD,0.013333333333333334
caltech_t2_user16_features.csv,delta_RPD,0.007333333333333333
caltech_t2_user16_features.csv,delta_FPOGD,0.11133333333333334
caltech_t2_user16_features.csv,delta_BPOGX,0.04733333333333333
caltech_t2_user16_features.csv,delta_BPOGY,0.015333333333333332
caltech_t2_user16_features.csv,delta_BKDUR,0.0
caltech_t2_user22_features.csv,delta_FPOGX,0.09266666666666666
caltech_t2_user22_features.csv,delta_FPOGY,0.09266666666666666
caltech_t2_user22_features.csv,delta_LPD,0.048
caltech_t2_user22_features.csv,delta_RPD,0.054
caltech_t2_user22_features.csv,delta_FPOGD,0.12866666666666668
caltech_t2_user22_features.csv,delta_BPOGX,0.051333333333333335
caltech_t2_user22_features.csv,delta_BPOGY,0.02266666666666667
caltech_t2_user22_features.csv,delta_BKDUR,0.0
caltech_t2_user31_features.csv,delta_FPOGX,0.08733333333333333
caltech_t2_user31_features.csv,delta_FPOGY,0.068
caltech_t2_user31_features.csv,delta_LPD,0.006
caltech_t2_user31_features.csv,delta_RPD,0.01
caltech_t2_user31_features.csv,delta_FPOGD,0.16666666666666666
caltech_t2_user31_features.csv,delta_BPOGX,0.056666666666666664
caltech_t2_user31_features.csv,delta_BPOGY,0.008666666666666666
caltech_t2_user31_features.csv,delta_BKDUR,0.0
caltech_t2_user35_features.csv,delta_FPOGX,0.09866666666666667
caltech_t2_user35_features.csv,delta_FPOGY,0.08133333333333333
caltech_t2_user35_features.csv,delta_LPD,0.020666666666666667
